date,value
2007-08-06_12_00,309.4339904785156
2007-08-06_06_00,302.07501220703125
2007-08-07_12_00,297.4519958496094
2007-08-07_06_00,296.2080078125
2007-08-07_12_00,303.6659851074219
2007-08-07_06_00,304.7250061035156
2007-08-08_12_00,299.7919921875
2007-08-08_06_00,297.14599609375
2007-08-08_12_00,306.70001220703125
2007-08-08_06_00,299.22100830078125
2007-08-09_12_00,293.69500732421875
2007-08-09_06_00,295.0830078125
2007-08-09_12_00,304.218994140625
2007-08-09_06_00,300.9389953613281
2007-08-10_12_00,296.2510070800781
2007-08-10_06_00,294.7749938964844
2007-08-10_12_00,303.7120056152344
2007-08-10_06_00,299.4020080566406
2007-08-11_12_00,290.71600341796875
2007-08-11_06_00,293.43701171875
2007-08-11_12_00,305.85699462890625
2007-08-11_06_00,302.7489929199219
2007-08-12_12_00,297.14801025390625
2007-08-12_06_00,295.3349914550781
2007-08-12_12_00,306.2200012207031
2007-08-12_06_00,300.7340087890625
2007-08-13_12_00,293.3529968261719
2007-08-13_06_00,293.39300537109375
2007-08-13_12_00,301.3269958496094
2007-08-13_06_00,297.0169982910156
2007-08-14_12_00,290.0539855957031
2007-08-14_06_00,292.93499755859375
2007-08-14_12_00,307.0010070800781
2007-08-14_06_00,301.6600036621094
2007-08-15_12_00,291.8009948730469
2007-08-15_06_00,294.9800109863281
2007-08-15_12_00,300.29998779296875
2007-08-15_06_00,298.2279968261719
2007-08-16_12_00,291.5169982910156
2007-08-16_06_00,294.5060119628906
2007-08-16_12_00,300.48199462890625
2007-08-16_06_00,297.42401123046875
2007-08-17_12_00,291.12298583984375
2007-08-17_06_00,290.27899169921875
2007-08-17_12_00,300.96099853515625
2007-08-17_06_00,295.5270080566406
2007-08-18_12_00,288.82501220703125
2007-08-18_06_00,289.385009765625
2007-08-18_12_00,293.08599853515625
2007-08-18_06_00,292.49200439453125
2007-08-19_12_00,287.4779968261719
2007-08-19_06_00,289.1080017089844
2007-08-19_12_00,299.3689880371094
2007-08-19_06_00,290.8179931640625
2007-08-20_12_00,292.0899963378906
2007-08-20_06_00,294.0010070800781
2007-08-20_12_00,295.75799560546875
2007-08-20_06_00,296.5559997558594
2007-08-21_12_00,294.65399169921875
2007-08-21_06_00,294.3659973144531
2007-08-21_12_00,299.42999267578125
2007-08-21_06_00,300.3240051269531
2007-08-22_12_00,297.7090148925781
2007-08-22_06_00,297.0150146484375
2007-08-22_12_00,304.864990234375
2007-08-22_06_00,302.5320129394531
2007-08-23_12_00,296.4809875488281
2007-08-23_06_00,294.1960144042969
2007-08-23_12_00,304.2959899902344
2007-08-23_06_00,301.88800048828125
2007-08-24_12_00,295.3340148925781
2007-08-24_06_00,295.54998779296875
2007-08-24_12_00,298.6440124511719
2007-08-24_06_00,295.3240051269531
2007-08-25_12_00,294.5799865722656
2007-08-25_06_00,293.447998046875
2007-08-25_12_00,297.1910095214844
2007-08-25_06_00,293.9630126953125
2007-08-26_12_00,287.0039978027344
2007-08-26_06_00,288.8110046386719
2007-08-26_12_00,298.1310119628906
2007-08-26_06_00,293.95098876953125
2007-08-27_12_00,289.114990234375
2007-08-27_06_00,287.4289855957031
2007-08-27_12_00,299.06298828125
2007-08-27_06_00,295.9070129394531
2007-08-28_12_00,292.9129943847656
2007-08-28_06_00,293.0950012207031
2007-08-28_12_00,303.5249938964844
2007-08-28_06_00,300.99200439453125
2007-08-29_12_00,297.29901123046875
2007-08-29_06_00,294.0350036621094
2007-08-29_12_00,303.98199462890625
2007-08-29_06_00,294.7449951171875
2007-08-30_12_00,291.3900146484375
2007-08-30_06_00,290.7820129394531
2007-08-30_12_00,296.28900146484375
2007-08-30_06_00,291.3450012207031
2007-08-31_12_00,287.3940124511719
2007-08-31_06_00,286.6960144042969
2007-08-31_12_00,297.31298828125
2007-08-31_06_00,292.1499938964844
2007-09-01_12_00,283.3659973144531
2007-09-01_06_00,285.55499267578125
2007-09-01_12_00,298.8059997558594
2007-09-01_06_00,293.5769958496094
2007-09-02_12_00,289.239990234375
2007-09-02_06_00,288.2120056152344
2007-09-02_12_00,300.52801513671875
2007-09-02_06_00,294.7239990234375
2007-09-03_12_00,291.7720031738281
2007-09-03_06_00,290.4100036621094
2007-09-03_12_00,302.6619873046875
2007-09-03_06_00,295.4570007324219
2007-09-04_12_00,293.9320068359375
2007-09-04_06_00,290.9309997558594
2007-09-04_12_00,303.6159973144531
2007-09-04_06_00,297.2070007324219
2007-09-05_12_00,294.239013671875
2007-09-05_06_00,292.8240051269531
2007-09-05_12_00,305.2340087890625
2007-09-05_06_00,300.4179992675781
2007-09-06_12_00,297.16900634765625
2007-09-06_06_00,295.89599609375
2007-09-06_12_00,299.2820129394531
2007-09-06_06_00,296.4129943847656
2007-09-07_12_00,294.6960144042969
2007-09-07_06_00,292.7560119628906
2007-09-07_12_00,298.1499938964844
2007-09-07_06_00,296.27301025390625
2007-09-08_12_00,292.9830017089844
2007-09-08_06_00,290.37298583984375
2007-09-08_12_00,299.28399658203125
2007-09-08_06_00,294.6780090332031
2007-09-09_12_00,291.1629943847656
2007-09-09_06_00,290.53900146484375
2007-09-09_12_00,299.11700439453125
2007-09-09_06_00,293.1189880371094
2007-09-10_12_00,290.0539855957031
2007-09-10_06_00,290.6289978027344
2007-09-10_12_00,298.81298828125
2007-09-10_06_00,288.64599609375
2007-09-11_12_00,287.6090087890625
2007-09-11_06_00,284.3609924316406
2007-09-11_12_00,293.510986328125
2007-09-11_06_00,289.1159973144531
2007-09-12_12_00,284.2619934082031
2007-09-12_06_00,280.5929870605469
2007-09-12_12_00,292.2250061035156
2007-09-12_06_00,287.46099853515625
2007-09-13_12_00,284.2030029296875
2007-09-13_06_00,283.0899963378906
2007-09-13_12_00,296.90301513671875
2007-09-13_06_00,292.8689880371094
2007-09-14_12_00,291.8659973144531
2007-09-14_06_00,287.50201416015625
2007-09-14_12_00,290.55499267578125
2007-09-14_06_00,286.156005859375
2007-09-15_12_00,281.1669921875
2007-09-15_06_00,277.9410095214844
2007-09-15_12_00,289.65301513671875
2007-09-15_06_00,281.0090026855469
2007-09-16_12_00,282.2650146484375
2007-09-16_06_00,280.635009765625
2007-09-16_12_00,293.66400146484375
2007-09-16_06_00,289.6820068359375
2007-09-17_12_00,286.9530029296875
2007-09-17_06_00,286.239013671875
2007-09-17_12_00,295.22601318359375
2007-09-17_06_00,295.15399169921875
2007-09-18_12_00,293.5119934082031
2007-09-18_06_00,291.2229919433594
2007-09-18_12_00,303.1730041503906
2007-09-18_06_00,299.7980041503906
2007-09-19_12_00,296.6960144042969
2007-09-19_06_00,294.27398681640625
2007-09-19_12_00,302.2139892578125
2007-09-19_06_00,296.65399169921875
2007-09-20_12_00,290.4750061035156
2007-09-20_06_00,289.0090026855469
2007-09-20_12_00,299.6189880371094
2007-09-20_06_00,295.4880065917969
2007-09-21_12_00,293.1650085449219
2007-09-21_06_00,293.2699890136719
2007-09-21_12_00,304.947998046875
2007-09-21_06_00,301.3680114746094
2007-09-22_12_00,296.7279968261719
2007-09-22_06_00,287.07598876953125
2007-09-22_12_00,296.2650146484375
2007-09-22_06_00,289.4079895019531
2007-09-23_12_00,285.94000244140625
2007-09-23_06_00,285.02099609375
2007-09-23_12_00,300.3819885253906
2007-09-23_06_00,296.25
2007-09-24_12_00,294.2550048828125
2007-09-24_06_00,295.70098876953125
2007-09-24_12_00,304.239990234375
2007-09-24_06_00,303.0979919433594
2007-09-25_12_00,297.8179931640625
2007-09-25_06_00,296.8210144042969
2007-09-25_12_00,303.1109924316406
2007-09-25_06_00,295.8420104980469
2007-09-26_12_00,291.7869873046875
2007-09-26_06_00,285.5400085449219
2007-09-26_12_00,293.3900146484375
2007-09-26_06_00,288.9150085449219
2007-09-27_12_00,282.84600830078125
2007-09-27_06_00,283.6180114746094
2007-09-27_12_00,293.25299072265625
2007-09-27_06_00,290.02301025390625
2007-09-28_12_00,286.4490051269531
2007-09-28_06_00,285.5610046386719
2007-09-28_12_00,295.4540100097656
2007-09-28_06_00,288.5450134277344
2007-09-29_12_00,285.52099609375
2007-09-29_06_00,284.6659851074219
2007-09-29_12_00,298.9360046386719
2007-09-29_06_00,294.9259948730469
2007-09-30_12_00,291.5740051269531
2007-09-30_06_00,287.9700012207031
2007-09-30_12_00,300.6839904785156
2007-09-30_06_00,296.96099853515625
2007-10-01_12_00,296.6289978027344
2007-10-01_06_00,290.7650146484375
2007-10-01_12_00,290.4330139160156
2007-10-01_06_00,293.3429870605469
2007-10-02_12_00,292.4159851074219
2007-10-02_06_00,288.6300048828125
2007-10-02_12_00,298.6300048828125
2007-10-02_06_00,297.62799072265625
2007-10-03_12_00,294.0989990234375
2007-10-03_06_00,286.98699951171875
2007-10-03_12_00,296.7460021972656
2007-10-03_06_00,287.12200927734375
2007-10-04_12_00,287.1919860839844
2007-10-04_06_00,286.0690002441406
2007-10-04_12_00,300.5010070800781
2007-10-04_06_00,295.0459899902344
2007-10-05_12_00,293.4859924316406
2007-10-05_06_00,292.5270080566406
2007-10-05_12_00,301.9209899902344
2007-10-05_06_00,297.06298828125
2007-10-06_12_00,296.4549865722656
2007-10-06_06_00,294.55999755859375
2007-10-06_12_00,303.9840087890625
2007-10-06_06_00,298.0710144042969
2007-10-07_12_00,297.06298828125
2007-10-07_06_00,294.80499267578125
2007-10-07_12_00,302.4989929199219
2007-10-07_06_00,299.6340026855469
2007-10-08_12_00,297.0150146484375
2007-10-08_06_00,295.2309875488281
2007-10-08_12_00,304.50299072265625
2007-10-08_06_00,299.7099914550781
2007-10-09_12_00,289.4700012207031
2007-10-09_06_00,286.76800537109375
2007-10-09_12_00,297.4490051269531
2007-10-09_06_00,291.0429992675781
2007-10-10_12_00,282.8659973144531
2007-10-10_06_00,282.2760009765625
2007-10-10_12_00,283.6579895019531
2007-10-10_06_00,283.37799072265625
2007-10-11_12_00,282.8680114746094
2007-10-11_06_00,283.3070068359375
2007-10-11_12_00,283.9219970703125
2007-10-11_06_00,282.7080078125
2007-10-12_12_00,282.052001953125
2007-10-12_06_00,281.4939880371094
2007-10-12_12_00,283.3999938964844
2007-10-12_06_00,279.9729919433594
2007-10-13_12_00,276.9010009765625
2007-10-13_06_00,278.8179931640625
2007-10-13_12_00,285.77899169921875
2007-10-13_06_00,285.2900085449219
2007-10-14_12_00,285.989990234375
2007-10-14_06_00,285.42401123046875
2007-10-14_12_00,285.8550109863281
2007-10-14_06_00,287.94000244140625
2007-10-15_12_00,286.77301025390625
2007-10-15_06_00,287.03900146484375
2007-10-15_12_00,296.9280090332031
2007-10-15_06_00,293.4750061035156
2007-10-16_12_00,289.5790100097656
2007-10-16_06_00,289.6919860839844
2007-10-16_12_00,293.1600036621094
2007-10-16_06_00,288.7149963378906
2007-10-17_12_00,285.72100830078125
2007-10-17_06_00,283.6789855957031
2007-10-17_12_00,296.0429992675781
2007-10-17_06_00,293.7820129394531
2007-10-18_12_00,293.0459899902344
2007-10-18_06_00,293.17401123046875
2007-10-18_12_00,296.14300537109375
2007-10-18_06_00,294.85400390625
2007-10-19_12_00,289.0559997558594
2007-10-19_06_00,286.9219970703125
2007-10-19_12_00,286.7279968261719
2007-10-19_06_00,286.8389892578125
2007-10-20_12_00,285.88299560546875
2007-10-20_06_00,282.2080078125
2007-10-20_12_00,294.06500244140625
2007-10-20_06_00,291.7799987792969
2007-10-21_12_00,290.5870056152344
2007-10-21_06_00,289.2040100097656
2007-10-21_12_00,298.1570129394531
2007-10-21_06_00,294.6579895019531
2007-10-22_12_00,292.1099853515625
2007-10-22_06_00,289.3290100097656
2007-10-22_12_00,287.8900146484375
2007-10-22_06_00,283.010986328125
2007-10-23_12_00,282.614013671875
2007-10-23_06_00,281.9079895019531
2007-10-23_12_00,286.9530029296875
2007-10-23_06_00,282.343994140625
2007-10-24_12_00,282.7640075683594
2007-10-24_06_00,280.7449951171875
2007-10-24_12_00,283.34600830078125
2007-10-24_06_00,280.9620056152344
2007-10-25_12_00,281.10101318359375
2007-10-25_06_00,278.9330139160156
2007-10-25_12_00,285.6709899902344
2007-10-25_06_00,284.96099853515625
2007-10-26_12_00,284.6780090332031
2007-10-26_06_00,283.14599609375
2007-10-26_12_00,288.3139953613281
2007-10-26_06_00,286.67498779296875
2007-10-27_12_00,284.73699951171875
2007-10-27_06_00,284.4739990234375
2007-10-27_12_00,284.8110046386719
2007-10-27_06_00,281.8819885253906
2007-10-28_12_00,278.7120056152344
2007-10-28_06_00,276.3389892578125
2007-10-28_12_00,286.4330139160156
2007-10-28_06_00,281.3219909667969
2007-10-29_12_00,279.39898681640625
2007-10-29_06_00,278.1650085449219
2007-10-29_12_00,287.5060119628906
2007-10-29_06_00,283.5480041503906
2007-10-30_12_00,281.5690002441406
2007-10-30_06_00,279.8059997558594
2007-10-30_12_00,290.3739929199219
2007-10-30_06_00,286.2650146484375
2007-10-31_12_00,285.94500732421875
2007-10-31_06_00,283.1969909667969
2007-10-31_12_00,290.3139953613281
2007-10-31_06_00,283.0199890136719
2007-11-01_12_00,279.92999267578125
2007-11-01_06_00,277.0849914550781
2007-11-01_12_00,283.97601318359375
2007-11-01_06_00,278.06298828125
2007-11-02_12_00,277.8710021972656
2007-11-02_06_00,275.2569885253906
2007-11-02_12_00,286.3269958496094
2007-11-02_06_00,283.60699462890625
2007-11-03_12_00,281.0660095214844
2007-11-03_06_00,278.1860046386719
2007-11-03_12_00,286.1940002441406
2007-11-03_06_00,278.8039855957031
2007-11-04_12_00,279.9419860839844
2007-11-04_06_00,277.7279968261719
2007-11-04_12_00,283.71099853515625
2007-11-04_06_00,277.8169860839844
2007-11-05_12_00,281.56500244140625
2007-11-05_06_00,282.2229919433594
2007-11-05_12_00,283.8590087890625
2007-11-05_06_00,279.5369873046875
2007-11-06_12_00,275.9809875488281
2007-11-06_06_00,275.12200927734375
2007-11-06_12_00,278.47100830078125
2007-11-06_06_00,277.3089904785156
2007-11-07_12_00,275.7760009765625
2007-11-07_06_00,271.5060119628906
2007-11-07_12_00,278.7569885253906
2007-11-07_06_00,274.96099853515625
2007-11-08_12_00,276.18798828125
2007-11-08_06_00,276.2749938964844
2007-11-08_12_00,282.7200012207031
2007-11-08_06_00,279.60198974609375
2007-11-09_12_00,276.55499267578125
2007-11-09_06_00,274.7179870605469
2007-11-09_12_00,279.74200439453125
2007-11-09_06_00,278.9110107421875
2007-11-10_12_00,275.9530029296875
2007-11-10_06_00,273.72198486328125
2007-11-10_12_00,282.9800109863281
2007-11-10_06_00,280.8080139160156
2007-11-11_12_00,281.20098876953125
2007-11-11_06_00,280.1470031738281
2007-11-11_12_00,281.5270080566406
2007-11-11_06_00,283.3529968261719
2007-11-12_12_00,285.97198486328125
2007-11-12_06_00,289.0429992675781
2007-11-12_12_00,289.8949890136719
2007-11-12_06_00,285.9110107421875
2007-11-13_12_00,282.0780029296875
2007-11-13_06_00,278.4440002441406
2007-11-13_12_00,288.1099853515625
2007-11-13_06_00,284.5010070800781
2007-11-14_12_00,285.9679870605469
2007-11-14_06_00,283.6470031738281
2007-11-14_12_00,287.2860107421875
2007-11-14_06_00,281.2770080566406
2007-11-15_12_00,277.6929931640625
2007-11-15_06_00,275.7560119628906
2007-11-15_12_00,277.6759948730469
2007-11-15_06_00,273.8869934082031
2007-11-16_12_00,271.3710021972656
2007-11-16_06_00,270.11199951171875
2007-11-16_12_00,278.3479919433594
2007-11-16_06_00,276.5660095214844
2007-11-17_12_00,275.1629943847656
2007-11-17_06_00,275.4620056152344
2007-11-17_12_00,279.4739990234375
2007-11-17_06_00,277.3760070800781
2007-11-18_12_00,275.9960021972656
2007-11-18_06_00,274.010986328125
2007-11-18_12_00,279.656005859375
2007-11-18_06_00,277.27301025390625
2007-11-19_12_00,277.31500244140625
2007-11-19_06_00,278.7669982910156
2007-11-19_12_00,282.1809997558594
2007-11-19_06_00,288.2040100097656
2007-11-20_12_00,289.4540100097656
2007-11-20_06_00,284.3699951171875
2007-11-20_12_00,283.5840148925781
2007-11-20_06_00,285.6419982910156
2007-11-21_12_00,283.5459899902344
2007-11-21_06_00,279.3389892578125
2007-11-21_12_00,279.5369873046875
2007-11-21_06_00,277.8900146484375
2007-11-22_12_00,275.6340026855469
2007-11-22_06_00,274.0589904785156
2007-11-22_12_00,273.3819885253906
2007-11-22_06_00,272.0299987792969
2007-11-23_12_00,269.25201416015625
2007-11-23_06_00,267.3680114746094
2007-11-23_12_00,272.3500061035156
2007-11-23_06_00,269.60198974609375
2007-11-24_12_00,269.76800537109375
2007-11-24_06_00,270.0249938964844
2007-11-24_12_00,274.1570129394531
2007-11-24_06_00,271.80499267578125
2007-11-25_12_00,270.32000732421875
2007-11-25_06_00,269.7309875488281
2007-11-25_12_00,276.6440124511719
2007-11-25_06_00,273.5660095214844
2007-11-26_12_00,271.66400146484375
2007-11-26_06_00,271.6619873046875
2007-11-26_12_00,274.1080017089844
2007-11-26_06_00,274.6820068359375
2007-11-27_12_00,271.239990234375
2007-11-27_06_00,271.1499938964844
2007-11-27_12_00,273.09698486328125
2007-11-27_06_00,268.781005859375
2007-11-28_12_00,269.2980041503906
2007-11-28_06_00,270.5559997558594
2007-11-28_12_00,279.4800109863281
2007-11-28_06_00,278.572998046875
2007-11-29_12_00,270.2900085449219
2007-11-29_06_00,266.86199951171875
2007-11-29_12_00,272.5199890136719
2007-11-29_06_00,271.49700927734375
2007-11-30_12_00,272.85699462890625
2007-11-30_06_00,272.9649963378906
2007-11-30_12_00,271.7449951171875
2007-11-30_06_00,268.1889953613281
2007-12-01_12_00,265.4630126953125
2007-12-01_06_00,265.7820129394531
2007-12-01_12_00,270.885986328125
2007-12-01_06_00,271.7659912109375
2007-12-02_12_00,274.7900085449219
2007-12-02_06_00,279.697998046875
2007-12-02_12_00,282.197998046875
2007-12-02_06_00,273.0069885253906
2007-12-03_12_00,269.5409851074219
2007-12-03_06_00,268.1929931640625
2007-12-03_12_00,270.4259948730469
2007-12-03_06_00,270.8240051269531
2007-12-04_12_00,268.0299987792969
2007-12-04_06_00,267.927001953125
2007-12-04_12_00,273.5450134277344
2007-12-04_06_00,271.6659851074219
2007-12-05_12_00,271.1289978027344
2007-12-05_06_00,271.0780029296875
2007-12-05_12_00,270.8819885253906
2007-12-05_06_00,266.947998046875
2007-12-06_12_00,262.18701171875
2007-12-06_06_00,261.9280090332031
2007-12-06_12_00,267.4150085449219
2007-12-06_06_00,268.9309997558594
2007-12-07_12_00,269.6669921875
2007-12-07_06_00,269.92498779296875
2007-12-07_12_00,272.468994140625
2007-12-07_06_00,271.8139953613281
2007-12-08_12_00,270.8340148925781
2007-12-08_06_00,264.51800537109375
2007-12-08_12_00,268.3110046386719
2007-12-08_06_00,269.5050048828125
2007-12-09_12_00,270.84600830078125
2007-12-09_06_00,271.64898681640625
2007-12-09_12_00,272.843994140625
2007-12-09_06_00,272.17498779296875
2007-12-10_12_00,272.0159912109375
2007-12-10_06_00,270.9100036621094
2007-12-10_12_00,272.85400390625
2007-12-10_06_00,273.135009765625
2007-12-11_12_00,272.9639892578125
2007-12-11_06_00,273.32000732421875
2007-12-11_12_00,273.5929870605469
2007-12-11_06_00,273.843994140625
2007-12-12_12_00,271.7590026855469
2007-12-12_06_00,269.1059875488281
2007-12-12_12_00,272.5570068359375
2007-12-12_06_00,273.1579895019531
2007-12-13_12_00,273.63299560546875
2007-12-13_06_00,273.6050109863281
2007-12-13_12_00,272.1730041503906
2007-12-13_06_00,271.6570129394531
2007-12-14_12_00,273.0539855957031
2007-12-14_06_00,267.62298583984375
2007-12-14_12_00,268.0270080566406
2007-12-14_06_00,269.6579895019531
2007-12-15_12_00,271.1650085449219
2007-12-15_06_00,271.5360107421875
2007-12-15_12_00,272.1860046386719
2007-12-15_06_00,271.12298583984375
2007-12-16_12_00,270.6709899902344
2007-12-16_06_00,270.73199462890625
2007-12-16_12_00,265.9410095214844
2007-12-16_06_00,264.5459899902344
2007-12-17_12_00,264.67999267578125
2007-12-17_06_00,264.5690002441406
2007-12-17_12_00,267.6759948730469
2007-12-17_06_00,270.1260070800781
2007-12-18_12_00,269.24700927734375
2007-12-18_06_00,271.3840026855469
2007-12-18_12_00,273.3500061035156
2007-12-18_06_00,273.8659973144531
2007-12-19_12_00,273.5509948730469
2007-12-19_06_00,270.6300048828125
2007-12-19_12_00,270.6449890136719
2007-12-19_06_00,271.8269958496094
2007-12-20_12_00,272.6820068359375
2007-12-20_06_00,273.3599853515625
2007-12-20_12_00,273.8330078125
2007-12-20_06_00,274.3529968261719
2007-12-21_12_00,274.2650146484375
2007-12-21_06_00,274.06500244140625
2007-12-21_12_00,275.9639892578125
2007-12-21_06_00,275.16900634765625
2007-12-22_12_00,275.9639892578125
2007-12-22_06_00,279.46099853515625
2007-12-22_12_00,281.39898681640625
2007-12-22_06_00,281.39898681640625
2007-12-23_12_00,283.4309997558594
2007-12-23_06_00,268.4219970703125
2007-12-23_12_00,266.635986328125
2007-12-23_06_00,266.0929870605469
2007-12-24_12_00,267.3890075683594
2007-12-24_06_00,268.1289978027344
2007-12-24_12_00,270.2879943847656
2007-12-24_06_00,270.2239990234375
2007-12-25_12_00,268.88800048828125
2007-12-25_06_00,267.64898681640625
2007-12-25_12_00,274.5589904785156
2007-12-25_06_00,273.34698486328125
2007-12-26_12_00,272.0459899902344
2007-12-26_06_00,271.2510070800781
2007-12-26_12_00,277.0169982910156
2007-12-26_06_00,274.6440124511719
2007-12-27_12_00,274.43499755859375
2007-12-27_06_00,273.60400390625
2007-12-27_12_00,273.4049987792969
2007-12-27_06_00,272.2850036621094
2007-12-28_12_00,272.3380126953125
2007-12-28_06_00,272.70001220703125
2007-12-28_12_00,273.55499267578125
2007-12-28_06_00,273.6990051269531
2007-12-29_12_00,272.05999755859375
2007-12-29_06_00,267.52099609375
2007-12-29_12_00,269.50299072265625
2007-12-29_06_00,271.0320129394531
2007-12-30_12_00,268.87701416015625
2007-12-30_06_00,270.51800537109375
2007-12-30_12_00,273.3479919433594
2007-12-30_06_00,273.0539855957031
2007-12-31_12_00,272.7130126953125
2007-12-31_06_00,272.7430114746094
2007-12-31_12_00,273.86199951171875
2007-12-31_06_00,273.739990234375
2008-01-01_12_00,271.3609924316406
2008-01-01_06_00,267.3699951171875
2008-01-01_12_00,266.10699462890625
2008-01-01_06_00,261.4840087890625
2008-01-02_12_00,257.2170104980469
2008-01-02_06_00,256.8440246582031
2008-01-02_12_00,264.5060119628906
2008-01-02_06_00,261.9410095214844
2008-01-03_12_00,257.27801513671875
2008-01-03_06_00,257.2010192871094
2008-01-03_12_00,262.5369873046875
2008-01-03_06_00,265.3810119628906
2008-01-04_12_00,265.5889892578125
2008-01-04_06_00,265.9809875488281
2008-01-04_12_00,269.50799560546875
2008-01-04_06_00,271.0469970703125
2008-01-05_12_00,273.7539978027344
2008-01-05_06_00,274.2919921875
2008-01-05_12_00,276.5090026855469
2008-01-05_06_00,278.489990234375
2008-01-06_12_00,279.10400390625
2008-01-06_06_00,281.22601318359375
2008-01-06_12_00,284.9849853515625
2008-01-06_06_00,287.4079895019531
2008-01-07_12_00,287.1470031738281
2008-01-07_06_00,287.0580139160156
2008-01-07_12_00,289.6369934082031
2008-01-07_06_00,288.92999267578125
2008-01-08_12_00,288.0509948730469
2008-01-08_06_00,286.6470031738281
2008-01-08_12_00,286.69500732421875
2008-01-08_06_00,282.239013671875
2008-01-09_12_00,276.0899963378906
2008-01-09_06_00,273.49700927734375
2008-01-09_12_00,274.5409851074219
2008-01-09_06_00,276.06201171875
2008-01-10_12_00,275.3169860839844
2008-01-10_06_00,274.64599609375
2008-01-10_12_00,278.6090087890625
2008-01-10_06_00,278.0320129394531
2008-01-11_12_00,276.5199890136719
2008-01-11_06_00,274.85699462890625
2008-01-11_12_00,276.25
2008-01-11_06_00,274.24700927734375
2008-01-12_12_00,271.81298828125
2008-01-12_06_00,271.7170104980469
2008-01-12_12_00,276.9419860839844
2008-01-12_06_00,275.7909851074219
2008-01-13_12_00,275.5270080566406
2008-01-13_06_00,274.4540100097656
2008-01-13_12_00,273.9880065917969
2008-01-13_06_00,272.0880126953125
2008-01-14_12_00,269.8940124511719
2008-01-14_06_00,269.29901123046875
2008-01-14_12_00,270.4750061035156
2008-01-14_06_00,267.864990234375
2008-01-15_12_00,264.9649963378906
2008-01-15_06_00,264.66900634765625
2008-01-15_12_00,268.27301025390625
2008-01-15_06_00,267.2250061035156
2008-01-16_12_00,267.156005859375
2008-01-16_06_00,267.2130126953125
2008-01-16_12_00,274.1659851074219
2008-01-16_06_00,271.6549987792969
2008-01-17_12_00,272.04901123046875
2008-01-17_06_00,272.1000061035156
2008-01-17_12_00,274.72601318359375
2008-01-17_06_00,267.21099853515625
2008-01-18_12_00,264.0559997558594
2008-01-18_06_00,263.3399963378906
2008-01-18_12_00,270.0350036621094
2008-01-18_06_00,268.0450134277344
2008-01-19_12_00,261.6730041503906
2008-01-19_06_00,256.9150085449219
2008-01-19_12_00,257.7130126953125
2008-01-19_06_00,256.1280212402344
2008-01-20_12_00,254.81100463867188
2008-01-20_06_00,254.53599548339844
2008-01-20_12_00,259.60302734375
2008-01-20_06_00,259.5400085449219
2008-01-21_12_00,259.8479919433594
2008-01-21_06_00,261.0760192871094
2008-01-21_12_00,266.8680114746094
2008-01-21_06_00,268.8869934082031
2008-01-22_12_00,269.7149963378906
2008-01-22_06_00,271.093994140625
2008-01-22_12_00,263.9339904785156
2008-01-22_06_00,263.3429870605469
2008-01-23_12_00,263.0010070800781
2008-01-23_06_00,261.9150085449219
2008-01-23_12_00,264.3280029296875
2008-01-23_06_00,264.5870056152344
2008-01-24_12_00,258.6540222167969
2008-01-24_06_00,254.125
2008-01-24_12_00,258.41802978515625
2008-01-24_06_00,257.4599914550781
2008-01-25_12_00,255.6490020751953
2008-01-25_06_00,255.55801391601562
2008-01-25_12_00,263.0660095214844
2008-01-25_06_00,264.3269958496094
2008-01-26_12_00,265.53900146484375
2008-01-26_06_00,264.6719970703125
2008-01-26_12_00,269.8489990234375
2008-01-26_06_00,271.7309875488281
2008-01-27_12_00,267.3380126953125
2008-01-27_06_00,265.95001220703125
2008-01-27_12_00,272.5260009765625
2008-01-27_06_00,273.0249938964844
2008-01-28_12_00,272.35699462890625
2008-01-28_06_00,274.29400634765625
2008-01-28_12_00,277.9729919433594
2008-01-28_06_00,277.21600341796875
2008-01-29_12_00,279.0140075683594
2008-01-29_06_00,281.0849914550781
2008-01-29_12_00,282.39801025390625
2008-01-29_06_00,270.7340087890625
2008-01-30_12_00,258.91400146484375
2008-01-30_06_00,257.1500244140625
2008-01-30_12_00,260.96502685546875
2008-01-30_06_00,261.6920166015625
2008-01-31_12_00,262.3340148925781
2008-01-31_06_00,263.77301025390625
2008-01-31_12_00,267.7409973144531
2008-01-31_06_00,267.6860046386719
2008-02-01_12_00,267.9070129394531
2008-02-01_06_00,268.7850036621094
2008-02-01_12_00,271.08599853515625
2008-02-01_06_00,270.82501220703125
2008-02-02_12_00,270.0199890136719
2008-02-02_06_00,268.6809997558594
2008-02-02_12_00,270.8290100097656
2008-02-02_06_00,271.7919921875
2008-02-03_12_00,271.81500244140625
2008-02-03_06_00,268.21099853515625
2008-02-03_12_00,272.2409973144531
2008-02-03_06_00,271.8030090332031
2008-02-04_12_00,272.531005859375
2008-02-04_06_00,272.7749938964844
2008-02-04_12_00,274.3919982910156
2008-02-04_06_00,277.0530090332031
2008-02-05_12_00,277.0920104980469
2008-02-05_06_00,273.70599365234375
2008-02-05_12_00,274.4739990234375
2008-02-05_06_00,273.47100830078125
2008-02-06_12_00,273.4200134277344
2008-02-06_06_00,272.947998046875
2008-02-06_12_00,272.8810119628906
2008-02-06_06_00,272.61700439453125
2008-02-07_12_00,270.55999755859375
2008-02-07_06_00,269.6180114746094
2008-02-07_12_00,271.7900085449219
